Comune,Cratere Centro Italia 2016,media_prima,media_dopo,varPhones,Variaz,Variaz_init,Variaz_end
Paganico Sabino,0.0,227.18374469726183,223.9692246835443,-0.0141494278915118,-0.066284410862222,-4.847454716047791,1.4350995014641974
Palmiano,1.0,643.2716930196683,561.1695298372514,-0.1276321717142722,-25.921173612672487,-12.107350404385253,-30.258992725735588
Panicale,0.0,5650.835470497494,6161.612929475588,0.09038972407616859,9.788805459889993,3.563093519099972,11.743804582289558
Parrano,0.0,574.3365696104898,737.4731351717902,0.28404349329860396,22.246004151044545,18.55916016734782,23.40374752579436
Passignano sul Trasimeno,0.0,7679.348428461242,7904.857120253164,0.02936560228939998,4.035311883268914,2.0092097555020776,4.671548817991816
Pedaso,0.0,3140.28122830698,3687.7852283001807,0.1743487159869361,-1.081242087182631,-4.004367396122107,-0.1633217805589506
Peglio,0.0,1222.5835711531047,1352.2445411392405,0.10605489313408932,-10.364134202099882,-0.5216029673632342,-13.45488753426556
Penna San Giovanni,1.0,2115.518839182414,1930.4099118444844,-0.08750048636270653,-18.096219504857142,-4.837613145679616,-22.259689328541945
Penna Sant'Andrea,0.0,1228.059130350945,1609.68071880651,0.31075180259969093,5.789130010315106,7.409980815682654,5.280150164769597
Penna in Teverina,0.0,678.2636232163517,759.7876017179024,0.12019512135261051,0.1902568560417059,-0.6843816889762455,0.4649110006904103
Pennabilli,0.0,330.37286926340147,310.8251582278481,-0.05916863294233851,-14.739978766948711,-1.424547793108894,-18.9212926657934
Pennapiedimonte,0.0,974.6615117624373,1015.814308318264,0.04222265479777893,-17.942385429865475,-2.516915216380645,-22.78629420957952
Penne,0.0,9102.147869263401,9647.65944846293,0.05993218161634574,-6.756072271687659,-1.9712469338744256,-8.2586039379814
Pergola,0.0,8629.09739683764,9055.80559448463,0.049449922514881735,-9.550326688765203,0.0308878113013711,-12.559021295469911
Perugia,0.0,169731.94682799844,189346.5298033454,0.11556211627751968,-0.226815525808849,3.685357331804103,-1.4553167118656765
Pescara,0.0,113025.4929907443,130124.75028254974,0.15128673044766724,-5.280549526317311,-1.0252112691281032,-6.616811569508236
Pescorocchiano,0.0,2229.7823949093713,1412.6015709764918,-0.3664845618112854,-39.13745545054577,-26.313351072751505,-43.164482888144526
Pescosansonesco,0.0,750.3405707674509,768.5044529837252,0.024207517124785322,-5.006643528920364,4.41718909056226,-7.9659170507195425
Petrella Salto,0.0,2588.109535287312,2442.985002260398,-0.05607356684414973,-19.88706864684765,-10.960656039334934,-22.69014225189615
Petriano,0.0,98.35843617431546,89.88356690777577,-0.08616311519552956,9.721138666120495,-2.08266558260846,13.427771283676687
Petriolo,1.0,2215.21310258388,2573.406170886076,0.16169688951568167,-4.563285999428273,1.4294973684819616,-6.445140851759983
Petritoli,0.0,2803.972811415349,3485.2494575045207,0.24296834952022472,13.549380981255275,27.537784765361646,9.1567400460841
Piagge,0.0,1440.347686077902,1731.657538426763,0.20224967566137048,-13.707115787079148,4.353440884446037,-19.37849486447329
Piandimeleto,0.0,3236.3773042807557,3172.8122400542493,-0.019640807684082096,4.204943531722894,6.451052269894758,3.499620083786026
Pianella,0.0,7133.119494793676,8533.46436482821,0.196315913543383,2.475322257289142,5.924023330710826,1.3923605597226754
Piansano,0.0,425.7821827998457,474.97452531645564,0.1155340559182923,3.898822607831728,6.402983351896475,3.112465625119665
Picciano,0.0,1093.1724739683764,1322.6803345388787,0.20994661504543297,-2.2640806228129744,1.00398989777278,-3.290320683459638
Piegaro,0.0,5986.432346702661,6394.528209764919,0.06817012862210631,-6.265297958634272,4.402616282546282,-9.615238202849165
Pietracamela,0.0,910.0148573081373,1026.3803232368896,0.12787205065306992,-22.28210020636478,-14.101106557771528,-24.851097223166526
Pietralunga,0.0,3671.741236020054,3558.143523960217,-0.03093837630643338,1.273427370834135,0.3532093905030319,1.562394377511176
Pietranico,0.0,576.4344003085229,620.9725022603978,0.07726482307099822,-4.546280040723804,-5.549695321090447,-4.231187403740943
Pieve Santo Stefano,0.0,9181.537254145778,10271.41993670886,0.1187037260096029,-3.65003967392133,-1.6978067488705468,-4.26308018904505
Pieve Torina,1.0,2403.0180967990746,1846.8290235081374,-0.23145438398146287,-34.89577993816555,-12.262388853371558,-42.003121255676405
Pievebovigliana,1.0,1455.826706517547,1055.1638449367088,-0.2752132927546409,-32.57835245000402,-2.8931648877039176,-41.900100096619184
Pineto,0.0,19890.026002699575,20900.613743218808,0.05080876919829422,-5.975611853061121,-4.8580329639882205,-6.326554165864708
Piobbico,0.0,3974.521259159275,4294.319077757686,0.08046197208316282,-5.84019624140346,-4.788129029176061,-6.170566566302989
Pioraco,1.0,1575.6511955264173,1627.5213607594937,0.032919827294483735,-7.186064986665174,-2.698587418237287,-8.595223455849185
Pizzoli,0.0,3861.6794639413806,4282.367325949367,0.10893909397094705,-5.200777141633443,-0.1846563759475052,-6.775940237522164
Poggio Bustone,1.0,1405.6371577323564,1505.27220840868,0.07088248210303415,-7.413457226793348,12.92409840266864,-13.79985990418815
Poggio Catino,0.0,1413.9609814886232,1603.6040235081375,0.1341218353987798,0.6668577093681223,1.426829235146176,0.4282113216015532
Poggio Mirteto,0.0,5238.527863478596,5495.008284358047,0.0489604002428913,6.359632546490072,-1.497265210341188,8.826856916244484
Poggio Moiano,0.0,1560.2577516390281,1321.706928119349,-0.15289193293164863,-18.128639683284568,-11.697726185487534,-20.148076233512334
Poggio Nativo,0.0,1177.154753181643,1453.0780402350813,0.23439848185437476,16.698072577416426,3.911828437551387,20.713211136662117
Poggio Picenze,0.0,945.4585807944467,1040.4046451175407,0.10042329325872006,-1.4110021342386967,-0.9731932845153182,-1.5484829436831793
Poggio San Lorenzo,0.0,381.2885075202468,364.01911166365284,-0.04529220135405458,-9.386171003692288,-6.986674321256264,-10.139661359972346
Poggio San Marcello,0.0,1622.3924411878131,1313.557323688969,-0.19035783800418504,47.50137047058512,3.0685320912834224,61.45417793475971
Poggio San Vicino,1.0,935.9916891631316,957.3667269439422,0.02283678159570203,-18.80592650860727,8.86613685871826,-27.495512553161884
Poggiodomo,1.0,1477.2534323177786,1251.3113245931283,-0.15294742444439743,-28.883925404216757,-18.568393469964988,-32.12321049648324
Poggiofiorito,0.0,1533.0142306209025,1791.3266839963833,0.1684997100586985,-7.282369961184496,1.4263769888934992,-10.017092159468834
Polino,1.0,1008.9621095256459,1135.5379746835442,0.12545155458554014,-4.772594610450262,16.002083199277738,-11.296262469229848
Pollenza,1.0,7689.611405707675,8754.459256329113,0.13847875977595525,30.609720699955968,2.552577908138816,39.42022945087656
Polverigi,0.0,4686.353596220594,5856.342755424955,0.24965874537250501,15.996025305833534,14.677707657065604,16.41000363809448
Ponzano Romano,0.0,2767.2386232163517,2902.4934561482823,0.04887718456846502,17.746682211902563,10.312092052385434,20.08129347813021
Ponzano di Fermo,0.0,1966.7854994215195,2104.9327079566006,0.0702400991748788,0.9861336215989758,6.657798095972307,-0.794883421174382
Popoli,0.0,5302.338970304666,6054.579452983725,0.14186955735797405,8.524739464450235,-1.714546049539318,11.74008164285947
Porano,0.0,905.0629001156962,1129.044202079566,0.2474759510474221,-0.0863634150539754,-2.210628817507823,0.5806987678799245
Porto Recanati,0.0,21242.37059390667,20431.365901898735,-0.0381786339910938,-15.60047291760872,-10.661128602478724,-17.151526659437167
Porto San Giorgio,0.0,20248.74243154647,22312.880119801088,0.10193905598002966,-7.944167453252812,-2.7727860113951333,-9.568085533076804
Porto Sant'Elpidio,0.0,22501.581199382952,26484.262466094035,0.1769956178377499,-3.2827907485736043,2.6772478657432117,-5.154363087813298
Posta,1.0,1726.65748168145,1549.2404498191681,-0.10275172334093151,-34.598084705928926,-0.937329290041156,-45.16824084601786
Potenza Picena,0.0,21801.26009448515,24433.252452531644,0.12072661610565721,-2.311764132555216,4.844560821113212,-4.5589945115201065
Pozzaglia Sabina,0.0,358.47317778634783,364.55282549728753,0.01695983992019398,-22.3680705754956,-13.374824748607072,-25.192131159458388
Prata d'Ansidonia,0.0,473.4522078673351,491.9636867088608,0.03909893867621952,3.447292500033352,-3.1059404754842124,5.50513983345668
Preci,1.0,2246.6556594677977,1772.1751017179024,-0.21119416130832142,-39.69305334304388,-23.22630846497858,-44.86394337001009
Pretoro,0.0,2012.5346317007327,2451.598847197107,0.2181648000389112,-12.513849056075768,-2.7949576088715946,-15.565777001134132
Proceno,0.0,197.83528731199385,261.116263562387,0.3198669818220884,14.382446671337746,51.53538279667534,2.7156753509826137
Radicofani,0.0,80.26039336675666,53.136957504520794,-0.33794297192505685,1.4415675554330525,-6.214499275060831,3.845726963545426
Rapagnano,0.0,2868.9067971461627,3151.081193490054,0.0983560695051451,18.630353570541995,14.471537438110316,19.93630571970186
Rapino,0.0,2026.729145777092,2481.9306849005425,0.2245990985386043,-9.480045750582857,-2.7266418208075445,-11.600750801103578
Recanati,0.0,25815.209679907442,29127.696462477397,0.12831531580191416,-3.1136676733702235,-2.7019257293590138,-3.242962948649976
Rieti,1.0,34042.53337832626,37703.069349005425,0.10752830672142939,9.86067659468164,6.02924581063287,11.06382314106671
Rignano Flaminio,0.0,6518.5275163902825,8633.862816455696,0.3245112174101563,21.00605024781606,5.09902101150502,26.00117827377253
Ripa Teatina,0.0,4903.475019282684,5150.173609855335,0.05031097121990425,5.451487954251097,3.713288873419334,5.99731752521429
Ripatransone,0.0,8975.225944851523,9544.992857142857,0.0634821803698625,-2.0619189360826256,2.1067455373796404,-3.370963662967747
Ripe San Ginesio,1.0,1015.6008484381026,1122.097140596745,0.10486038124369781,4.259215663743533,3.738028430498077,4.422878967361021
Rivodutri,1.0,1931.7003278056306,2047.0321315551537,0.05970481139822419,-9.2227293887761,11.885102296853065,-15.851014284322709
Rocca Santa Maria,1.0,932.0274681835712,952.3604430379746,0.021815853661513222,-19.050164867064208,-10.446897037155727,-21.75176449409501
Rocca Sinibalda,0.0,1207.2514269186272,1273.96875,0.05526381795353204,-7.882025577612515,-2.497041943975732,-9.573019054024474
Rocca di Cambio,0.0,586.8128133436174,668.8492879746835,0.13980007383211032,8.93117488342596,-4.276420012465767,13.078626078734642
Rocca di Mezzo,0.0,3963.4054859236408,3933.5931509945754,-0.0075218987900547525,5.530007816446682,-8.1366761759823,9.821622247923289
Roccacasale,0.0,3.7340339375241034,3.7364715189873423,0.0006528011003711395,-21.619864886049925,-16.552684344976317,-23.21106178128928
Roccafluvione,1.0,2582.411858850752,2474.948598553345,-0.04161352494145968,-16.413311702468683,-5.153028346526218,-19.949267796840186
Roccamontepiano,0.0,1778.1136907057462,2080.5254972875227,0.1700745054506313,-8.54892833623359,-1.6727443692546702,-10.708188794917122
Roccamorice,0.0,833.5109429232549,821.1885284810127,-0.01478374644851761,-17.722055367349494,-3.58207035639002,-22.16229586515524
Roccantica,0.0,1123.4377265715386,1295.18178119349,0.15287367564740134,-4.643587083733645,0.2021659829968413,-6.165251285823426
Ronciglione,0.0,5846.462871191669,5894.793648282098,0.008266669635169909,-10.792284289241252,10.255115481971396,-17.40159234474562
Rosciano,0.0,3276.0534226764366,3674.9873191681736,0.12177270789614292,11.952300904037587,5.970019726869271,13.830857856646494
Roseto degli Abruzzi,0.0,24261.08341689163,29645.481509945752,0.22193559951676634,4.10593700538841,-4.7987192218852,6.902178668214273
Rosora,0.0,1422.7723775549557,2035.0351152802893,0.43033077348430915,-9.51302871051732,12.450194148791944,-16.409923687891837
Rotella,1.0,1685.6062186656382,2297.476288426763,0.36299704105594377,15.789834650241795,5.697369102582545,18.9590723978556
Salisano,0.0,863.9730428075588,1074.2935917721518,0.2434341565578681,-24.480798776792582,-2.727635374696169,-31.3117308476902
Salle,0.0,654.6123119938296,737.8103639240505,0.12709515297201612,-14.825824006107066,-2.880005368910893,-18.57705200608088
Saltara,0.0,7819.772608947165,8566.811324593127,0.09553202541864467,-10.02689004657359,-2.125048847770798,-12.508227563619034
San Benedetto del Tronto,0.0,61118.1543289626,66585.31837703436,0.08945237479923356,-5.982630071496882,-4.947568566320873,-6.307660261376151
San Benedetto in Perillis,0.0,714.3160913999229,670.117778028933,-0.061875007301557046,-18.8118992910503,-5.386266730010191,-23.027818711048628
San Casciano dei Bagni,0.0,3251.5666891631317,3232.133069620253,-0.005976694129524486,-4.542008480948141,0.0893473957055698,-5.99634764094935
San Costanzo,0.0,5063.78350366371,5689.655255424955,0.12359765209322614,-8.195604048479419,1.75430462249849,-11.32007606143432
San Demetrio ne' Vestini,0.0,1060.165609332819,1209.4548146473778,0.14081687238327711,-12.019169829694578,-3.378543276933763,-14.73250084922874
San Gemini,0.0,4870.458985730814,5276.536742766727,0.08337566505038152,6.253999943440312,6.1883320427764215,6.274620988774364
San Ginesio,1.0,5760.288497878904,5581.6502034358045,-0.031012039502687976,-2.2417338213393303,-0.3024676394855556,-2.850702517559184
San Giorgio di Pesaro,0.0,1884.421635171616,2134.4818264014466,0.13269864162170772,-11.036791089319289,4.906612313094459,-16.04334133710123
San Giovanni Teatino,0.0,16771.324344388737,19167.374287974682,0.1428658759668913,3.447825231820913,2.3775275231825663,3.7839203003037567
San Giustino,0.0,18021.69121673737,21548.624287974682,0.19570488856016616,17.94818492172129,5.18276154654407,21.95678534089888
San Lorenzo Nuovo,0.0,2478.9646355572695,3019.9758702531644,0.21824080381617705,-24.19844622730207,-20.141585118063237,-25.4723824427404
San Lorenzo in Campo,0.0,5050.920015426147,5313.016919077758,0.05189092340625743,0.6246621561515379,0.7968583286465729,0.5705890847807472
San Marcello,0.0,4816.478249132279,4486.538788426764,-0.06850222167305672,-9.272519531735886,-10.736578184350396,-8.812775584662148
San Martino sulla Marrucina,0.0,970.8714712688006,1053.918309222423,0.0855384470666247,8.723940569651763,-2.631820841565905,12.289878699177882
San Paolo di Jesi,0.0,1434.0215483995373,1398.4689195298372,-0.02479225567382806,-11.931318852785452,9.91566725938658,-18.791713147056583
San Pio delle Camere,0.0,445.69109139992287,459.71117766726945,0.03145695872742098,47.90239647040519,14.199814962614935,58.48568684698634
San Severino Marche,1.0,24037.324209409948,26223.35014692586,0.09094298177582272,-4.806384324604099,1.7274190927846065,-6.858130384879607
San Valentino in Abruzzo Citeriore,0.0,726.9676340146548,808.459109403255,0.11209780405018335,0.4052782985650163,5.193726589977756,-1.098391048234152
San Venanzo,0.0,4947.343935595834,5267.687793851718,0.06475067479158453,-6.36745611252671,5.0834475818651015,-9.96327083799522
San Vito Chietino,0.0,121.04963362900116,169.72744122965642,0.40213097835426237,-10.336296875184876,0.8670599233169624,-13.854376882307868
Sansepolcro,0.0,24625.16626494408,27678.9678119349,0.12401140825344008,-1.9970602462989864,-0.7709961868629492,-2.382069090749135
Sant'Anatolia di Narco,1.0,1488.080524489009,1430.011369801085,-0.03902285779048428,-14.407833032103332,-7.894413970162274,-16.45317799361457
Sant'Angelo in Pontano,1.0,2754.208879676051,2328.5631781193492,-0.15454372567659644,-23.10810860108834,-16.68701112406484,-25.124462722803365
Sant'Angelo in Vado,0.0,5066.844870806016,5447.619303797468,0.07515020544350708,-6.196547765616229,-1.815707584289296,-7.572219944367902
Sant'Egidio alla Vibrata,0.0,6015.521895487852,8213.67857142857,0.3654141260111648,23.9750892972224,2.3050667223050056,30.77991347143015
Sant'Elpidio a Mare,0.0,17474.825202468182,20250.065506329112,0.1588136231239068,2.632535518396579,1.0866738624376835,3.1179672584920373
Sant'Eusanio Forconese,0.0,412.41846317007327,487.37166591320073,0.18174065769751496,-2.1316774421194062,-5.026777293299816,-1.2225576945072745
Sant'Eusanio del Sangro,0.0,1340.8859236405708,1571.0104204339964,0.1716212339440676,-7.307020235978272,7.945899231132531,-12.096744600971718
Sant'Ippolito,0.0,2781.2086193598147,2752.044914104882,-0.010485982623499002,-8.336134205190788,3.4399720723301197,-12.034069101117865
Sant'Omero,0.0,3886.4813825684532,5145.209064195298,0.32387333367206084,6.404930551031794,5.382061580537339,6.726132039096902
Sant'Oreste,0.0,4806.759959506363,5831.873869801085,0.21326505149635083,-4.847884859374112,6.303227970473794,-8.349559206575705
Santa Maria Nuova,0.0,3135.6825395295027,3458.709324141049,0.10301641844777282,-1.3813519988666034,-1.4500643474901316,-1.3597749354665325
Santa Vittoria in Matenano,1.0,2119.3122830698035,1897.9358951175407,-0.10445670971698481,-9.943494183449056,-8.86912979772498,-10.280866270561935
Sante Marie,0.0,16.46925376012341,11.253492314647378,-0.31669688994074674,121.30871366819645,8.180519434691666,156.8332484601296
Santo Stefano di Sessanio,0.0,605.6012051677594,633.6231238698011,0.04627123998915966,-3.234409822022524,-9.022086544867822,-1.416962593254821
Sarnano,1.0,6055.611164674123,5768.338765822785,-0.04743904306920561,-5.394147882972368,-7.654895083220074,-4.684227662684962
Sarteano,0.0,4862.368887389125,5306.756928119348,0.09139332103797654,4.175311698216704,2.3962654063775632,4.7339681173269765
Sassocorvaro,0.0,1291.8896355572697,1369.169891500904,0.059819549454236995,-21.839422417565064,-9.231723365579311,-25.7984942179514
Sassoferrato,0.0,12378.76774971076,13476.007018535262,0.0886388121184469,-5.254754273074845,-0.1487741209915834,-6.858135028761659
Scafa,0.0,1783.1495661396068,1779.0528933092223,-0.0022974364619640325,11.52555854830897,2.7116722688433974,14.293296616687728
Scandriglia,0.0,2335.8737080601622,2191.077565551537,-0.0619880013242975,-9.886824373469116,-6.285069617875812,-11.01784801433963
Scheggia e Pascelupo,0.0,2948.542132664867,3012.6088494575047,0.021728269059779277,-1.0077823199856188,2.798534747303609,-2.2030426527630294
Scheggino,1.0,1125.4075298881605,1231.1996609403254,0.09400339720730161,-13.587696950458414,1.8682149845824123,-18.4411650447524
Scoppito,0.0,4316.980890860007,4771.716116636529,0.10533639996862053,-1.19960600651243,-2.563840358636948,-0.7712089032548224
Secinaro,0.0,362.57144234477437,378.1663765822785,0.04301203133002036,-7.907516937700067,-9.445499381039491,-7.42455942929134
Sefro,1.0,918.6781237948322,999.9650655515371,0.08848250508124503,-7.656012129336623,-0.8689272522125117,-9.787293676671622
Selci,0.0,702.731430775164,817.3890935804702,0.16316000364297137,3.1302859096623927,0.8975269882848448,3.8314172458592526
Sellano,1.0,1722.96751831855,3585.499231464738,1.081002220496785,97.9406086456076,-0.7395873470492986,128.92818057290427
Senigallia,0.0,79233.5226860779,80916.6215641953,0.021242257330723806,-3.8398396178842193,-1.544807707849349,-4.560525928569485
Serra San Quirico,0.0,5198.632983031238,5750.092845840868,0.10607786020087205,-7.523481863171853,1.422564113572208,-10.332720742165234
Serra Sant'Abbondio,0.0,1508.463247204011,1520.218670886076,0.007792979844788558,-12.999407799626054,-7.262426214519416,-14.800935732619813
Serra de' Conti,0.0,5227.112745854222,5233.881442133816,0.0012949206586297124,-1.4003114993019068,1.8435848712033032,-2.418960389229188
Serramonacesca,0.0,1616.7183860393366,1942.296903254973,0.20138233103988135,-5.119120470109717,2.868967502867544,-7.627541213848679
Serrapetrona,1.0,2473.617123023525,2936.142755424955,0.18698351822374215,-8.093521724750023,5.312039065215277,-12.30313820378198
Serravalle di Chienti,1.0,3848.0828576937906,3815.291331374322,-0.008521522932882232,-9.381656901176642,-3.2221156506853394,-11.315877092155516
Serrungarina,0.0,2755.6503952950247,3105.867111211573,0.127090401784822,-3.216366225669556,4.567702975139459,-5.660720959876547
Servigliano,1.0,2920.359776320864,2624.9495818264013,-0.10115541136052328,-17.060111447340606,-7.863375804851485,-19.94807193780372
Sestino,0.0,3899.9166698804474,3839.334391952984,-0.015534249332901958,-13.20516713363993,1.5491407192140056,-17.838317394729906
Sigillo,0.0,3398.326552256074,3814.310669077757,0.12240851796467893,-34.52778007450825,-38.89260935277748,-33.157135642257515
Silvi,0.0,21496.333089086,24113.939172694394,0.12176988850890987,-11.632691022250828,-11.225503421405692,-11.760556141915067
Sinalunga,0.0,86.27213652140378,84.9882233273056,-0.01488213049852593,-9.2498165815892,-5.099316965694026,-10.553157176812013
Sirolo,0.0,8184.814529502506,8482.176231916817,0.036330902959677176,-8.009155026874764,-7.77104820386582,-8.083925371928784
Smerillo,1.0,617.9152333204781,553.3009380650994,-0.10456821869912837,-36.91996282721401,-0.7100736610023126,-48.29059838108867
Soriano nel Cimino,0.0,6500.055331662168,7334.196971066907,0.1283283905817823,14.32009711400964,16.619904912253727,13.59791107809668
Spello,0.0,14461.367556883919,14435.96900994575,-0.0017563032568160785,2.369677388581657,6.786706972839451,0.9826410073672356
Spinetoli,0.0,4601.162418048592,5582.780221518987,0.21334126342071405,9.559332702976048,23.687775877318256,5.122716574667689
Spoleto,1.0,45705.67697647513,47712.57138336347,0.043909083939863716,-14.440223518227272,-2.165318907044684,-18.29479115171707
Spoltore,0.0,17477.507356344006,20992.547129294755,0.2011179112263315,3.829166940900776,0.5483946299668914,4.859395619912645
Staffolo,0.0,3553.556160817586,3833.404441681736,0.0787516133696798,-3.379754006284708,4.643467299306243,-5.899207325105821
Stimigliano,0.0,1366.9884593135366,1447.5730334538878,0.0589504421864823,-4.992303554775697,-7.593040826997186,-4.175619594267925
Stroncone,0.0,7195.930244890089,8217.23951175407,0.14192873361845376,3.91441744225234,4.3691800491721695,3.771612811089864
Subbiano,0.0,14947.184506363285,17510.045479204342,0.1714611184300295,1.675763090370341,4.775521483175106,0.7023764327128433
Sutri,0.0,7885.993125723101,8751.153254972874,0.10970845592392565,-3.5745050377556837,0.6453047194743899,-4.899610415347412
Tarano,0.0,1797.0460663324336,1843.0719371609403,0.02561195936531566,-6.709847442837648,1.5408782860017238,-9.30074173933694
Tarquinia,0.0,947.7604319321249,872.9605334538878,-0.07892279099028052,25.30690260131085,4.555337860054102,31.823312490398376
Teramo,1.0,34806.62054569996,42638.84905063291,0.2250212282071306,0.3712503774037292,5.392151400385678,-1.2054138156940235
Terni,0.0,97642.54310644043,114969.97310126582,0.17745779087233224,-2.361395810579082,2.48494547930743,-3.883244726604354
Tione degli Abruzzi,0.0,556.4549749325106,596.3363245931283,0.07167039824822255,-17.02545860307909,2.7525126554250585,-23.236140501142096
Tocco da Casauria,0.0,3111.908011955264,3056.316862567812,-0.01786400792500387,-2.497382130661974,3.720394039165831,-4.44988926091441
Todi,0.0,19571.723765908217,21208.99824819168,0.08365509864467924,-3.6391662511491303,-4.505797005475944,-3.3670267142950787
Toffia,0.0,718.1973100655612,876.969202079566,0.22107001765226778,49.67117304159381,34.689730335288665,54.37564822799133
Tolentino,1.0,26471.612475896647,28881.061403707055,0.09102010427223872,-4.0259648024892165,1.4025814688449747,-5.73063782579922
Tolfa,0.0,835.9102969533359,1075.8498417721519,0.2870398243607357,1.4558884737623108,15.275923969805316,-2.8838814229583454
Tollo,0.0,2967.174354030081,3591.8551424050634,0.210530529669255,-1.57939569876117,-1.5250658995722743,-1.5964563515418604
Torano Nuovo,0.0,813.8732549170845,981.3585895117542,0.20578798182983993,-11.63709967791017,-2.818568075618677,-14.406296471352723
Torgiano,0.0,9480.133233706132,10361.850881555152,0.09300688356510832,-5.745460657386488,-2.347325688437638,-6.81254357822705
Tornimparte,0.0,4445.84461048978,4677.032617540687,0.052000919354092734,-10.272968849605322,1.3296419456291293,-13.916422664679938
Torre San Patrizio,0.0,2676.617383339761,3325.920162748644,0.24258333800354856,-3.085303150445581,5.842648688906415,-5.888860105337993
Torre de' Passeri,0.0,1119.7006845352873,1353.220931283906,0.20855595604600113,8.076866569964864,6.110304400659143,8.694406756806377
Torrevecchia Teatina,0.0,4418.903094870806,5146.085330018083,0.16456170672566828,-1.1365254367949862,-1.5856559776862966,-0.9954893879645738
Torri in Sabina,0.0,2073.7202853837257,2324.576819620253,0.12096932069606883,19.417899502064856,2.351876984121583,24.77697479541938
Torricella Sicura,1.0,2267.635210181257,2472.481363019892,0.0903347028300292,1.7271711882489489,7.607456090957928,-0.119356876908622
Torricella in Sabina,0.0,887.7709313536444,1025.7360420433997,0.1554062042551794,1.3274484617376598,-2.9663988323863224,2.675803119255733
Torrita Tiberina,0.0,1514.0190030852293,1651.6790235081373,0.09092357502936749,4.90560461643973,0.9066245471740524,6.161365017862294
Torrita di Siena,0.0,140.25031816428847,140.01645569620254,-0.00166746479542375,-10.286006974839744,7.55455786356084,-15.888304179383969
Tortoreto,0.0,14899.895458927882,16040.481984629294,0.07654996834343444,-17.507202290583177,-16.030027543542527,-17.971064955859216
Tossicia,1.0,1710.7417855765523,2150.8782775768536,0.257278156008779,-14.929422619873693,0.7228242787510667,-19.844543852821324
Trecastelli,0.0,9633.126282298495,10207.237974683543,0.0595976503951802,-1.90440733095171,-4.724711534814025,-1.0187749252302665
Treia,1.0,18065.456604319323,18717.007527124773,0.036066119837218476,-18.012732314939395,-11.174517055088272,-20.1600698337536
Trevi,0.0,9654.858513305053,10303.053424502712,0.06713665563347225,-11.3274385940467,2.209649637851256,-15.578357342762144
Trevignano Romano,0.0,3707.6136907057466,4662.943026672694,0.2576669026661998,28.39992484504252,-4.148131871952727,38.62067115047827
Tuoro sul Trasimeno,0.0,8125.57793096799,8484.039805605787,0.04411524665484246,-12.704653851491168,-6.731464393945333,-14.58035582075801
Turrivalignani,0.0,543.6010991129965,968.212872965642,0.7811091157569254,51.48661604689089,22.94972816844873,60.4477744314996
Tuscania,0.0,4625.8252892402625,5742.832086347197,0.24147189469198263,14.57718891818408,2.5379496886001065,18.357752868466708
Umbertide,0.0,20980.371885846507,22228.822818716097,0.05950566270523557,-1.773568592545292,-2.7608516121125786,-1.4635418108421334
Urbania,0.0,8609.632539529503,9552.553989602171,0.10951936052362544,-12.311280576504254,-3.368185358307354,-15.119592857796883
Urbino,0.0,15813.392412263787,17301.404328661843,0.09409820977085573,-2.667605201517182,2.31231003319778,-4.231399030413242
Urbisaglia,1.0,3860.7595931353644,4027.8535375226043,0.04328006972626365,3.834073073685728,3.682651946100962,3.881622361920757
Ussita,1.0,1872.0411299652912,627.4072784810127,-0.6648539028132117,-63.77395079302769,-31.169307159478183,-74.01246653162282
Vacone,0.0,521.2025356729657,572.4882233273056,0.09839876850967519,-7.332751343162047,-0.029755851952368,-9.626039229268626
Vacri,0.0,1363.2329155418436,1596.6706600361663,0.17123834220327516,-10.769148122026191,1.2713546222972083,-14.550108841422189
Valentano,0.0,212.11419205553412,273.88331826401446,0.29120694664460933,5.954493775555227,5.101802978340279,6.222255884706361
Valfabbrica,0.0,6265.858898958735,6837.769055153707,0.09127402410705615,-6.070696547071504,-2.131329000642673,-7.307737413935067
Valle Castellana,1.0,3014.9099980717315,2811.5142518083185,-0.06746328958194452,-13.247536475750588,-7.710898183139229,-14.986152573964324
Vallerano,0.0,1017.2701504049363,1150.7567698915009,0.1312204230443886,-1.4933225440598543,0.8357605961060885,-2.224701627821675
Vallo di Nera,1.0,1429.6700057848054,1421.00279159132,-0.006062387934569357,-15.279044701884164,-11.654110900493585,-16.417347030657808
Valtopina,0.0,2466.865696104898,2637.9253277576854,0.0693429042054804,-9.963761774230566,-3.970572798706916,-11.845743995534008
Varco Sabino,0.0,261.27156768222136,208.67522603978298,-0.20130909041893952,-22.25738255341354,-6.456792307902115,-27.219086589377973
Vasanello,0.0,2103.715946779792,2387.9381216094034,0.13510482499535031,9.005739544191377,-5.696192170943195,13.62244264160761
Vejano,0.0,2922.489008870035,3427.590122061483,0.17283251080103895,-7.744410261832193,-9.230122396720644,-7.2778666845723645
Venarotta,1.0,2951.416881989973,2989.851638788427,0.013022476435975311,-12.36680021784525,-3.825054633262338,-15.049080618936358
Verghereto,0.0,415.5801388353259,343.9228074141049,-0.1724272281684166,-1.5193115162668818,-8.811020897462042,0.7704323036535992
Vetralla,0.0,6967.131180100269,7968.964183996382,0.14379419276008162,9.215974852781272,0.47063949264264,11.96218654981512
Vicoli,0.0,448.57414192055535,413.397287522604,-0.07841926475597276,30.165198900460133,-2.780081359166114,40.510681410305175
